dataset_name,totalRouteLength,sumOfTaskLengths,totalRouteCosts,maxRouteCost,iterations,computeTime,num_tasks,number_of_agents
CoverageTasks/AC300/AC10_0011.json,4515.577680123801,3463.506289239631,2291.7318925931118,521.3579876306829,26,64.11711726896465,101,5
CoverageTasks/AC300/AC11_0007.json,4598.656837912235,3381.0064017281593,2316.7452936539594,543.7160779200794,41,92.58596845297143,102,5
CoverageTasks/AC300/AC6_0011.json,4627.022829483055,3305.593012792635,2363.0826547865977,557.2269871993024,36,43.70175918680616,81,5
CoverageTasks/AC300/AC7_0001.json,4575.143917758159,3307.3059036060613,2361.8390561008973,503.4001550918204,37,57.863450621953234,89,5
CoverageTasks/AC300/AC7_0016.json,4734.56293404842,3142.6319381777776,2790.0527165143694,607.5833866197069,22,64.21526687592268,90,5
CoverageTasks/AC300/AC12_0019.json,4588.887927406429,3184.638511302888,2646.2050947620437,556.838518973075,30,119.96245875093155,134,5
CoverageTasks/AC300/AC7_0002.json,4347.091356128822,3247.138563059622,2337.2723942401217,559.5867674430614,26,51.43018701695837,91,5
CoverageTasks/AC300/AC4_0011.json,4526.255589769851,3356.336618943066,2083.414129061967,455.1560389076424,24,24.15144207002595,67,5
CoverageTasks/AC300/AC3_0013.json,4150.759819190544,3341.752422909951,1719.7509446879646,476.2217966376071,25,14.018353641033173,53,5
CoverageTasks/AC300/AC14_0004.json,4357.452577981015,3142.648066565105,2570.577650410496,534.8008429938518,29,180.70025584101677,140,5
CoverageTasks/AC300/AC2_0003.json,4049.894681307089,3370.935011752948,1800.6371938081875,482.0232936248411,15,8.256607493851334,48,5
CoverageTasks/AC300/AC15_0019.json,4562.033325493864,3117.657021362887,2604.4451326881153,540.5231589230636,15,95.02653932594694,140,5
CoverageTasks/AC300/AC15_0013.json,4312.1227542753695,2779.1345286034843,2653.2042145860887,563.4036386321642,26,250.6971647979226,148,5
CoverageTasks/AC300/AC5_0019.json,3984.8942421146103,3345.086485024698,1748.5712297581542,489.798611471002,18,14.184459405951202,64,5
CoverageTasks/AC300/AC6_0005.json,4349.055515827511,3295.317960826051,2238.1099754456536,538.095833675742,17,32.765857700956985,78,5
CoverageTasks/AC300/AC13_0016.json,3013.006002056328,1969.9329898135015,2578.11685817778,532.7194204320546,7,99.6320855859667,161,5
CoverageTasks/AC300/AC15_0017.json,3910.6817741924356,2419.6228650716166,2634.374228292784,556.3499536347646,19,132.6692469501868,136,5
CoverageTasks/AC300/AC3_0010.json,4228.957105035875,3371.5695059868253,1725.0741239879796,500.238578498295,86,20.40897627780214,55,5
CoverageTasks/AC300/AC11_0019.json,4328.861927840215,3335.3605087904443,2132.2253493584963,545.816219119303,24,60.834818992065266,108,5
CoverageTasks/AC300/AC12_0012.json,4100.56282779796,2625.657092973701,2769.8644677676357,599.719610785497,14,100.9343840170186,138,5
CoverageTasks/AC300/AC5_0005.json,4172.586501633618,3423.711170085736,1823.7926080618872,486.2286160622022,25,34.585158166941255,74,5
CoverageTasks/AC300/AC12_0010.json,4338.296584410642,3346.1685435961995,2280.933177028988,544.1749797098854,19,73.02701742993668,114,5
CoverageTasks/AC300/AC13_0008.json,4167.274427243261,3185.471079146861,2183.1321924193458,529.2103072427424,38,121.90666868002154,115,5
