dataset_name,totalRouteLength,sumOfTaskLengths,totalRouteCosts,maxRouteCost,iterations,computeTime,num_tasks,number_of_agents
CoverageTasks/AC300/AC2_0002.json,5174.203477884519,3415.5739978489246,2067.171077311844,250.69848811918826,37,29.225831096991897,46,14
CoverageTasks/AC300/AC5_0007.json,5033.259687612238,3437.539240984182,2184.903761070548,244.5068622439787,53,110.57216127286665,70,14
CoverageTasks/AC300/AC3_0008.json,4852.630680163326,3300.7518262944536,1988.45919369884,233.4013329301736,42,44.87459127581678,53,14
CoverageTasks/AC300/AC2_0018.json,5357.449171406657,3393.7474380022045,2101.9644809040283,218.325518956463,55,35.028327570995316,46,14
CoverageTasks/AC300/AC6_0000.json,4786.77623808805,3102.2096629577677,2304.4382256771264,333.6739195198521,58,153.02397122094408,75,14
CoverageTasks/AC300/AC10_0005.json,6066.591216847975,3434.737513070386,4852.395405280357,411.02574015100413,48,390.65514445491135,107,14
CoverageTasks/AC300/AC14_0016.json,4976.974053011257,3301.9010691023686,2664.090739122865,308.8194464635067,37,394.06029766704887,115,14
CoverageTasks/AC300/AC3_0015.json,5239.362193360114,3417.0643644223733,2158.2478725168085,288.4684691587497,45,69.21933052595705,60,14
CoverageTasks/AC300/AC6_0016.json,5117.269737200106,3305.1812271126078,2854.499304016571,305.6000032391796,46,179.74213134101592,82,14
CoverageTasks/AC300/AC9_0005.json,5652.0401271622795,3189.258648363018,3224.717730747739,322.909940404389,46,402.463025058154,104,14
CoverageTasks/AC300/AC6_0007.json,5934.886222687054,3352.664150769328,2553.3874220097246,264.0977256982911,38,105.05237653898075,75,14
CoverageTasks/AC300/AC1_0008.json,4951.423374134227,3397.830297801054,1915.1341230126948,213.83591699565338,39,20.667126480024308,38,14
CoverageTasks/AC300/AC14_0006.json,5277.810100397491,3304.2288545993874,3036.3141777700157,328.67820389754496,90,627.9353113570251,132,14
CoverageTasks/AC300/AC14_0011.json,6364.091018049508,3104.765572497521,4672.90696417698,406.64820328890636,36,688.0111878521275,133,14
CoverageTasks/AC300/AC9_0004.json,5955.420209597425,3311.406589011071,3083.592484930804,293.00077234154924,60,266.20237894915044,92,14
CoverageTasks/AC300/AC10_0007.json,5346.3992978371,3292.0338540405523,2894.7553509144523,333.1504285591533,127,415.9320920119062,105,14
CoverageTasks/AC300/AC1_0017.json,5381.916226694226,3419.72758128071,2084.558032030821,211.69084750599092,50,34.66865008906461,43,14
CoverageTasks/AC300/AC14_0018.json,5503.32104902091,3300.1411332253992,2945.4310927302668,333.79118762225437,89,773.2261769720353,139,14
CoverageTasks/AC300/AC3_0006.json,5147.693002344939,3295.2170747151204,2328.060700896758,313.24036756089527,27,60.48294115602039,60,14
CoverageTasks/AC300/AC13_0002.json,5657.196286030462,3333.9950198038136,3131.577082274356,306.2433779588678,48,411.00110041280277,113,14
CoverageTasks/AC300/AC10_0012.json,5688.129303130235,3379.59161372217,3083.3892720505455,334.06330333186537,37,260.44382801186293,94,14
CoverageTasks/AC300/AC1_0004.json,5075.254937861295,3402.4217267654553,2087.992908161375,255.6163367565557,45,29.501906909048557,43,14
CoverageTasks/AC300/AC13_0012.json,5721.7840642493975,3285.3963614030054,2832.1327247948375,272.9554420240356,120,610.1758644049987,120,14
CoverageTasks/AC300/AC3_0009.json,4786.340020912065,3181.278492036359,2195.153975120374,216.01055952363348,53,118.75396338803694,67,14
CoverageTasks/AC300/AC8_0010.json,5367.3908782455355,3454.764401002233,2940.5956345605814,311.1799822387882,41,341.08031067601405,101,14
CoverageTasks/AC300/AC1_0013.json,5898.941316897484,3497.650351048524,2258.2676233910474,231.22015281821922,133,68.7196761588566,45,14
CoverageTasks/AC300/AC1_0002.json,5683.3456979348875,3299.8879261422157,2461.6800849147403,271.8196034588049,53,56.30546894692816,46,14
CoverageTasks/AC300/AC13_0005.json,6121.216377561905,3427.5579074326506,3632.534557929211,331.8996201126622,110,916.5047919638455,132,14
CoverageTasks/AC300/AC2_0011.json,5042.13246612833,3419.6131870959966,1990.7902242353016,212.1925855102012,56,47.316465637879446,46,14
CoverageTasks/AC300/AC5_0016.json,5624.644566429247,3397.200939185584,2470.728450966429,295.59858605467537,35,71.48209770093672,61,14
CoverageTasks/AC300/AC8_0003.json,6000.215886337332,3349.470633251026,2644.390516732167,221.8362783462934,117,267.6303315029945,87,14
CoverageTasks/AC300/AC2_0006.json,5502.708184291605,3398.205784025894,2253.6203325989527,231.35090635471647,156,119.20035165292211,47,14
CoverageTasks/AC300/AC10_0002.json,5447.2068179628495,3242.1105099176243,2813.050009679182,307.48907339194653,38,408.16027310607024,107,14
CoverageTasks/AC300/AC10_0013.json,5234.404821410106,3417.868189204672,2709.5992086471306,317.43225792768044,45,336.82169244019315,107,14
CoverageTasks/AC300/AC2_0005.json,4767.272071423336,3380.0251721049203,1880.0409846672705,195.9677054804012,49,32.03978030313738,43,14
CoverageTasks/AC300/AC11_0015.json,5618.967098894581,3289.36465188279,2955.072162485997,292.54332695565313,39,310.9273994809482,111,14
