dataset_name,totalRouteLength,sumOfTaskLengths,totalRouteCosts,maxRouteCost,iterations,computeTime,num_tasks,number_of_agents
CoverageTasks/AC300/AC2_0002.json,5341.854735982253,3415.5739978489246,2105.26348561221,276.5356542108274,93,35.93061887798831,46,10
CoverageTasks/AC300/AC5_0007.json,4721.965689345288,3437.539240984182,2111.5173108549934,298.23756677383386,40,78.10670422506519,70,10
CoverageTasks/AC300/AC3_0008.json,5037.874811810587,3300.751826294454,2038.9555864566892,242.13770618721213,38,29.0064969251398,53,10
CoverageTasks/AC300/AC2_0018.json,4848.961054856048,3393.747438002205,1926.793872901375,255.90727855448532,40,23.261215035105124,46,10
CoverageTasks/AC300/AC6_0000.json,4528.182655230446,3102.209662957768,2181.541076528787,299.83531098344076,35,74.55841713189147,75,10
CoverageTasks/AC300/AC10_0005.json,4797.352237293234,2808.558123274324,3517.2593231111446,439.9553835417211,24,206.27475191513076,107,10
CoverageTasks/AC300/AC14_0016.json,4890.338714737159,3301.9010691023686,2543.1385916527543,327.05372498060547,49,259.20014265808277,115,10
CoverageTasks/AC300/AC3_0015.json,4605.268401481002,3417.0643644223737,1920.342739361292,328.324476266083,39,51.48620663397014,60,10
CoverageTasks/AC300/AC6_0016.json,4946.617158172718,3305.1812271126073,2705.6492483647626,340.19456710835846,29,101.11073284503073,82,10
CoverageTasks/AC300/AC9_0005.json,5068.6024749938815,3189.2586483630184,3175.3902508182837,376.0794108239983,43,272.7500854090322,104,10
CoverageTasks/AC300/AC6_0007.json,5129.038661964071,3352.6641507693275,2318.1369867531644,370.0927700762637,33,76.64107862696983,75,10
CoverageTasks/AC300/AC1_0008.json,4794.9249550556415,3397.8302978010543,1850.6423645447592,287.7556006026083,35,14.31860522297211,38,10
CoverageTasks/AC300/AC14_0006.json,5349.344439608554,3304.228854599388,2996.2215044063446,354.3949567569276,37,336.069265332073,132,10
CoverageTasks/AC300/AC14_0011.json,4811.408319882568,2559.213428619582,3354.261192409093,378.7505478780948,28,360.37764868792146,133,10
CoverageTasks/AC300/AC9_0004.json,5200.469987520344,3311.4065890110705,2917.6716756788996,343.2439648051375,101,165.01726560713723,92,10
